OBJECTID,ANORDNING_ID,ANORDNINGNAMN,TYP,UNDERTYP,BESKRIVNING,NP,GEOMETRIKVALITET,SKYDDSTYP_KOD,SKYDDATOMRADE,SKYDDATOMRADE_ID,STATLIGLED,STATLIGLED_ID,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
33774819,30328932,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Grodde (2000423),2000423,,,57.8761244,18.8264463,https://www.openstreetmap.org/?mlat=57.8761244&mlon=18.8264463#map=18/57.8761244/18.8264463,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8761244,18.8264463););out center;"
33773811,30328924,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Kvarseboklint (2013430),2013430,,,58.6354051,16.6544012,https://www.openstreetmap.org/?mlat=58.6354051&mlon=16.6544012#map=18/58.6354051/16.6544012,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6354051,16.6544012););out center;"
33775879,30328884,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Vitärtskällan (2000123),2000123,,,57.8508721,18.8165382,https://www.openstreetmap.org/?mlat=57.8508721&mlon=18.8165382#map=18/57.8508721/18.8165382,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8508721,18.8165382););out center;"
33773214,30328873,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Storskogen (2005462),2005462,,,58.2270779,16.1999086,https://www.openstreetmap.org/?mlat=58.2270779&mlon=16.1999086#map=18/58.2270779/16.1999086,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2270779,16.1999086););out center;"
33773215,30328872,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Storskogen (2005462),2005462,,,58.2206895,16.2130961,https://www.openstreetmap.org/?mlat=58.2206895&mlon=16.2130961#map=18/58.2206895/16.2130961,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2206895,16.2130961););out center;"
33771991,30328855,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Höjden Botelnäset (2021149),2021149,,,63.9216445,14.3462405,https://www.openstreetmap.org/?mlat=63.9216445&mlon=14.3462405#map=18/63.9216445/14.3462405,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.9216445,14.3462405););out center;"
33775499,30328554,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Hällholmen (2000133),2000133,,,57.7246878,18.4440537,https://www.openstreetmap.org/?mlat=57.7246878&mlon=18.4440537#map=18/57.7246878/18.4440537,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7246878,18.4440537););out center;"
33775500,30328553,Informationstavla,Information,Områdesskyddsinformation,,0,>50-100 meter,NR,Hällholmen (2000133),2000133,,,57.7283627,18.4461587,https://www.openstreetmap.org/?mlat=57.7283627&mlon=18.4461587#map=18/57.7283627/18.4461587,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7283627,18.4461587););out center;"
33787516,30328476,Informationstavla i nordöstra delen av Gökriksudden,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,>20-50 meter,NR,Gökriksudden (2014381),2014381,,,59.3017391,15.6630702,https://www.openstreetmap.org/?mlat=59.3017391&mlon=15.6630702#map=18/59.3017391/15.6630702,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.3017391,15.6630702););out center;"
33773784,30328472,Informationstavla i nordvästra delen av Gökriksudden,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Gökriksudden (2014381),2014381,,,59.3031347,15.6604927,https://www.openstreetmap.org/?mlat=59.3031347&mlon=15.6604927#map=18/59.3031347/15.6604927,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.3031347,15.6604927););out center;"
33775459,30328351,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Skalahauar (2000138),2000138,,,57.9551646,19.3231202,https://www.openstreetmap.org/?mlat=57.9551646&mlon=19.3231202#map=18/57.9551646/19.3231202,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9551646,19.3231202););out center;"
33775768,30328349,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Skalahauar (2000138),2000138,,,57.9580995,19.3373354,https://www.openstreetmap.org/?mlat=57.9580995&mlon=19.3373354#map=18/57.9580995/19.3373354,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9580995,19.3373354););out center;"
33783180,30328338,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Söderberget (2005607),2005607,,,61.0830537,14.2625058,https://www.openstreetmap.org/?mlat=61.0830537&mlon=14.2625058#map=18/61.0830537/14.2625058,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.0830537,14.2625058););out center;"
33775746,30328315,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Verkegards (2000432),2000432,,,57.9039699,19.1008767,https://www.openstreetmap.org/?mlat=57.9039699&mlon=19.1008767#map=18/57.9039699/19.1008767,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9039699,19.1008767););out center;"
33784860,30328238,,Information,Områdesskyddsinformation,,0,>50-100 meter,NR,Gö (2014253),2014253,,,56.1508467,15.2991362,https://www.openstreetmap.org/?mlat=56.1508467&mlon=15.2991362#map=18/56.1508467/15.2991362,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1508467,15.2991362););out center;"
33783365,30328236,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Gö (2014253),2014253,,,56.1336066,15.3173504,https://www.openstreetmap.org/?mlat=56.1336066&mlon=15.3173504#map=18/56.1336066/15.3173504,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1336066,15.3173504););out center;"
33772159,30328235,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Gö (2014253),2014253,,,56.1431453,15.2885396,https://www.openstreetmap.org/?mlat=56.1431453&mlon=15.2885396#map=18/56.1431453/15.2885396,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1431453,15.2885396););out center;"
33771726,30328234,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Gö (2014253),2014253,,,56.1299749,15.2947945,https://www.openstreetmap.org/?mlat=56.1299749&mlon=15.2947945#map=18/56.1299749/15.2947945,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1299749,15.2947945););out center;"
33772140,30328233,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Gö (2014253),2014253,,,56.1285137,15.3123059,https://www.openstreetmap.org/?mlat=56.1285137&mlon=15.3123059#map=18/56.1285137/15.3123059,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1285137,15.3123059););out center;"
33774092,30328194,,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Skommarmossen (2013396),2013396,,,59.6899558,15.6394922,https://www.openstreetmap.org/?mlat=59.6899558&mlon=15.6394922#map=18/59.6899558/15.6394922,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6899558,15.6394922););out center;"
33786533,30328185,Informationstavla i den västra delen av Säbybergen,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Säbybergen (2013335),2013335,,,59.3967247,15.9323006,https://www.openstreetmap.org/?mlat=59.3967247&mlon=15.9323006#map=18/59.3967247/15.9323006,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.3967247,15.9323006););out center;"
33773342,30328183,Informationstavla i den sydöstra delen av Säbybergen,Information,Områdesskyddsinformation,"Information om naturreservatet.
",0,<= 20 meter,NR,Säbybergen (2013335),2013335,,,59.3958221,15.9730381,https://www.openstreetmap.org/?mlat=59.3958221&mlon=15.9730381#map=18/59.3958221/15.9730381,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.3958221,15.9730381););out center;"
33775293,30328064,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Ryssnäs (2014655),2014655,,,57.8504722,19.1294111,https://www.openstreetmap.org/?mlat=57.8504722&mlon=19.1294111#map=18/57.8504722/19.1294111,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8504722,19.1294111););out center;"
33775880,30328058,Informationstavla,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Ryssnäs (2014655),2014655,,,57.8497103,19.1211903,https://www.openstreetmap.org/?mlat=57.8497103&mlon=19.1211903#map=18/57.8497103/19.1211903,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8497103,19.1211903););out center;"
33772196,30327874,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Skinnaränget (2002891),2002891,,,61.107255,14.776802,https://www.openstreetmap.org/?mlat=61.107255&mlon=14.776802#map=18/61.107255/14.776802,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.107255,14.776802););out center;"
33771524,30327493,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Torp (2000599),2000599,,,58.415862,13.6727923,https://www.openstreetmap.org/?mlat=58.415862&mlon=13.6727923#map=18/58.415862/13.6727923,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.415862,13.6727923););out center;"
33781730,30327483,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Tenningbrändan (2002485),2002485,,,61.2961226,15.0251771,https://www.openstreetmap.org/?mlat=61.2961226&mlon=15.0251771#map=18/61.2961226/15.0251771,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.2961226,15.0251771););out center;"
33786287,30327193,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Gö (2014253),2014253,,,56.153185,15.3274229,https://www.openstreetmap.org/?mlat=56.153185&mlon=15.3274229#map=18/56.153185/15.3274229,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.153185,15.3274229););out center;"
33770977,30327155,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Klosjön (2024489),2024489,,,57.4245296,13.7013664,https://www.openstreetmap.org/?mlat=57.4245296&mlon=13.7013664#map=18/57.4245296/13.7013664,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4245296,13.7013664););out center;"
33772389,30327135,Informationstavla,Information,Områdesskyddsinformation,Informationstavla med information om naturreservatet.,0,>20-50 meter,NR,Västanå (2001378),2001378,,,57.9980618,14.4333218,https://www.openstreetmap.org/?mlat=57.9980618&mlon=14.4333218#map=18/57.9980618/14.4333218,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.9980618,14.4333218););out center;"
33771130,30327123,Informationstavla Södra Dövik,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Otterön (2000726),2000726,,,58.664578,11.2398588,https://www.openstreetmap.org/?mlat=58.664578&mlon=11.2398588#map=18/58.664578/11.2398588,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.664578,11.2398588););out center;"
33787930,30327119,Informationstavla Ragnhildsskär,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Otterön (2000726),2000726,,,58.6640031,11.2253661,https://www.openstreetmap.org/?mlat=58.6640031&mlon=11.2253661#map=18/58.6640031/11.2253661,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6640031,11.2253661););out center;"
33787931,30327117,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Otterön (2000726),2000726,,,58.6517319,11.2344694,https://www.openstreetmap.org/?mlat=58.6517319&mlon=11.2344694#map=18/58.6517319/11.2344694,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6517319,11.2344694););out center;"
33771128,30327116,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Otterön (2000726),2000726,,,58.6482508,11.2358811,https://www.openstreetmap.org/?mlat=58.6482508&mlon=11.2358811#map=18/58.6482508/11.2358811,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6482508,11.2358811););out center;"
33771519,30326992,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Ruskela källa (2005546),2005546,,,58.290037,13.6457915,https://www.openstreetmap.org/?mlat=58.290037&mlon=13.6457915#map=18/58.290037/13.6457915,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.290037,13.6457915););out center;"
33771520,30326991,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Ruskela källa (2005546),2005546,,,58.2931326,13.6361792,https://www.openstreetmap.org/?mlat=58.2931326&mlon=13.6361792#map=18/58.2931326/13.6361792,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2931326,13.6361792););out center;"
33785078,30326851,,Information,Områdesskyddsinformation,,0,Okänd noggrannhet,NR,Hålsjöholmen (2000705),2000705,,,61.8273074,16.7625005,https://www.openstreetmap.org/?mlat=61.8273074&mlon=16.7625005#map=18/61.8273074/16.7625005,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.8273074,16.7625005););out center;"
33771140,30326822,Information Kosterhavets nationalpark,Information,Områdesskyddsinformation,,1,<= 20 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8629118,11.0738574,https://www.openstreetmap.org/?mlat=58.8629118&mlon=11.0738574#map=18/58.8629118/11.0738574,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8629118,11.0738574););out center;"
33771134,30326821,Information Kosterhavets nationalpark,Information,Områdesskyddsinformation,Informationsskylt Kosterhavets nationalpark,1,>20-50 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8861841,10.9683959,https://www.openstreetmap.org/?mlat=58.8861841&mlon=10.9683959#map=18/58.8861841/10.9683959,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8861841,10.9683959););out center;"
33782237,30326817,Informationsskylt Kosterhavets nationalpark,Information,Områdesskyddsinformation,,1,<= 20 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8615647,10.9986298,https://www.openstreetmap.org/?mlat=58.8615647&mlon=10.9986298#map=18/58.8615647/10.9986298,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8615647,10.9986298););out center;"
33771136,30326816,informationsskylt Kosterhavets nationalpark,Information,Områdesskyddsinformation,,1,<= 20 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8701663,11.0021845,https://www.openstreetmap.org/?mlat=58.8701663&mlon=11.0021845#map=18/58.8701663/11.0021845,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8701663,11.0021845););out center;"
33771137,30326815,Informationsskylt Kosterhavets nationalpark,Information,Områdesskyddsinformation,Informationsskylt Kosterhavets nationalpark,1,<= 20 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8732411,10.9901153,https://www.openstreetmap.org/?mlat=58.8732411&mlon=10.9901153#map=18/58.8732411/10.9901153,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8732411,10.9901153););out center;"
33774119,30326813,Informationsskylt Kosterhavets nationalpark,Information,Områdesskyddsinformation,Informationsskylt Kosterhavets nationalpark,1,>20-50 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8448992,11.0278838,https://www.openstreetmap.org/?mlat=58.8448992&mlon=11.0278838#map=18/58.8448992/11.0278838,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8448992,11.0278838););out center;"
33771139,30326811,Informationsskylt Kosterhavets nationalpark,Information,Områdesskyddsinformation,Informationsskylt om Kosterhavets nationalpark.,1,<= 20 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8463507,11.0340791,https://www.openstreetmap.org/?mlat=58.8463507&mlon=11.0340791#map=18/58.8463507/11.0340791,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8463507,11.0340791););out center;"
33779426,30326810,Informationsskylt Kosterhavets nationalpark,Information,Områdesskyddsinformation,Informationsskylt om Kosterhavets nationalpark,1,<= 20 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8489121,11.0392396,https://www.openstreetmap.org/?mlat=58.8489121&mlon=11.0392396#map=18/58.8489121/11.0392396,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8489121,11.0392396););out center;"
33789299,30326807,Informationsskylt Kosterhavets nationalpark,Information,Områdesskyddsinformation,Information om Kosterhavets nationalpark,1,<= 20 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8028901,11.1648291,https://www.openstreetmap.org/?mlat=58.8028901&mlon=11.1648291#map=18/58.8028901/11.1648291,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8028901,11.1648291););out center;"
33771142,30326789,Information Kosterhavets nationalpark,Information,Områdesskyddsinformation,,1,<= 20 meter,NP,Kosterhavets nationalpark (2014914),2014914,,,58.8784592,11.0593081,https://www.openstreetmap.org/?mlat=58.8784592&mlon=11.0593081#map=18/58.8784592/11.0593081,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8784592,11.0593081););out center;"
33778693,30326584,Kungsbro infoskylt Stjärnorpsvägen/ekhagen,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Kungsbro (2001452),2001452,,,58.5068306,15.5407616,https://www.openstreetmap.org/?mlat=58.5068306&mlon=15.5407616#map=18/58.5068306/15.5407616,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5068306,15.5407616););out center;"
33786532,30326578,,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Gröntjärn (2000700),2000700,,,61.9734718,16.1883343,https://www.openstreetmap.org/?mlat=61.9734718&mlon=16.1883343#map=18/61.9734718/16.1883343,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9734718,16.1883343););out center;"
33774060,30326574,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Gladbäcken (2000475),2000475,,,61.966154,16.2664497,https://www.openstreetmap.org/?mlat=61.966154&mlon=16.2664497#map=18/61.966154/16.2664497,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.966154,16.2664497););out center;"
33774058,30326573,,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Gladbäcken (2000475),2000475,,,61.9663658,16.2660166,https://www.openstreetmap.org/?mlat=61.9663658&mlon=16.2660166#map=18/61.9663658/16.2660166,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9663658,16.2660166););out center;"
33779652,30326416,Informationsskylt Lidbergsgrottorna,Information,Områdesskyddsinformation,,0,>20-50 meter,NR,Lidbergsgrottorna (2001680),2001680,,,63.5526936,19.3454013,https://www.openstreetmap.org/?mlat=63.5526936&mlon=19.3454013#map=18/63.5526936/19.3454013,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.5526936,19.3454013););out center;"
33779651,30326413,Informationsskylt Lidbergsgrottorna,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Lidbergsgrottorna (2001680),2001680,,,63.5550154,19.3556868,https://www.openstreetmap.org/?mlat=63.5550154&mlon=19.3556868#map=18/63.5550154/19.3556868,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.5550154,19.3556868););out center;"
33771327,30326406,Reservatsinformation,Information,Områdesskyddsinformation,,0,<= 20 meter,NR,Vassviksbergets domänreservat (2001718),2001718,,,57.8855009,15.3595082,https://www.openstreetmap.org/?mlat=57.8855009&mlon=15.3595082#map=18/57.8855009/15.3595082,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8855009,15.3595082););out center;"
