OBJECTID,GEOMETRIKVALITET,LED_ID,LEDNAMN,BESKRIVNING,LEDMARKERING,LEDTYP,LEDKATEGORI,STATLIGLED,STATLIGLED_ID,SKYDDATOMRADE,SKYDDATOMRADE_ID,LEDLANGD,SHAPE.LEN,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
12350998,<= 20 meter,30416921,,,,Vandringsled,Barmarksled,,,Mellanljusnan (2026210),2026210,768,117.04586591803,61.9323928,15.5567527,https://www.openstreetmap.org/?mlat=61.9323928&mlon=15.5567527#map=18/61.9323928/15.5567527,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9323928,15.5567527););out center;"
12350997,<= 20 meter,30416921,,,,Vandringsled,Barmarksled,,,Mellanljusnan (2026210),2026210,768,194.880403354679,61.9314245,15.5572442,https://www.openstreetmap.org/?mlat=61.9314245&mlon=15.5572442#map=18/61.9314245/15.5572442,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9314245,15.5572442););out center;"
12350996,<= 20 meter,30416921,,,,Vandringsled,Barmarksled,,,Mellanljusnan (2026210),2026210,768,59.2153316902792,61.9306288,15.5598035,https://www.openstreetmap.org/?mlat=61.9306288&mlon=15.5598035#map=18/61.9306288/15.5598035,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9306288,15.5598035););out center;"
12350995,<= 20 meter,30416921,,,,Vandringsled,Barmarksled,,,Mellanljusnan (2026210),2026210,768,297.698269152488,61.9311695,15.5589443,https://www.openstreetmap.org/?mlat=61.9311695&mlon=15.5589443#map=18/61.9311695/15.5589443,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9311695,15.5589443););out center;"
12350994,<= 20 meter,30416921,,,,Vandringsled,Barmarksled,,,Mellanljusnan (2026210),2026210,768,64.744249505836,61.9321241,15.5557756,https://www.openstreetmap.org/?mlat=61.9321241&mlon=15.5557756#map=18/61.9321241/15.5557756,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.9321241,15.5557756););out center;"
12347864,<= 20 meter,30417400,Del av Kungsleden,Vinterled BD62 mellan Saltoluokta- Sitojaure.,,Vinterled,Led på snö,Saltoluokta - Sitojaure (BD 62),BD 62,Ultevis fjällurskog (2001058),2001058,21409,4546.66646268879,67.3888482,18.5294323,https://www.openstreetmap.org/?mlat=67.3888482&mlon=18.5294323#map=18/67.3888482/18.5294323,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.3888482,18.5294323););out center;"
12355562,<= 20 meter,30417400,Del av Kungsleden,Vinterled BD62 mellan Saltoluokta- Sitojaure.,,Vinterled,Led på snö,Saltoluokta - Sitojaure (BD 62),BD 62,Ultevis fjällurskog (2001058),2001058,21409,16862.5735044409,67.2988901,18.486567,https://www.openstreetmap.org/?mlat=67.2988901&mlon=18.486567#map=18/67.2988901/18.486567,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.2988901,18.486567););out center;"
12351941,<= 20 meter,30417402,Del av Kungsleden,Vinterled BD63 mellan Sitojaure-Aktse,,Vinterled,Led på snö,Sitojaure - Aktse (BD 63),BD 63,Ultevis fjällurskog (2001058),2001058,13465,8930.58056777245,67.1674662,18.377653,https://www.openstreetmap.org/?mlat=67.1674662&mlon=18.377653#map=18/67.1674662/18.377653,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1674662,18.377653););out center;"
12349923,<= 20 meter,30417402,Del av Kungsleden,Vinterled BD63 mellan Sitojaure-Aktse,,Vinterled,Led på snö,Sitojaure - Aktse (BD 63),BD 63,Ultevis fjällurskog (2001058),2001058,13465,4267.9076372693,67.2161581,18.4322255,https://www.openstreetmap.org/?mlat=67.2161581&mlon=18.4322255#map=18/67.2161581/18.4322255,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.2161581,18.4322255););out center;"
12349922,<= 20 meter,30417402,Del av Kungsleden,Vinterled BD63 mellan Sitojaure-Aktse,,Vinterled,Led på snö,Sitojaure - Aktse (BD 63),BD 63,Ultevis fjällurskog (2001058),2001058,13465,266.166599094082,67.1469147,18.3066379,https://www.openstreetmap.org/?mlat=67.1469147&mlon=18.3066379#map=18/67.1469147/18.3066379,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1469147,18.3066379););out center;"
12350937,<= 20 meter,30417404,,Vinterled BD64 mellan Aktse-Sitoälvsbron-Svijnne.,,Vinterled,Led på snö,Svine - Sitoälvsbron / Aktse - Sitoälvsbron (BD 64),BD 64,Ultevis fjällurskog (2001058),2001058,32488,15397.7864113813,67.1082652,18.4452129,https://www.openstreetmap.org/?mlat=67.1082652&mlon=18.4452129#map=18/67.1082652/18.4452129,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1082652,18.4452129););out center;"
12347866,<= 20 meter,30417404,,Vinterled BD64 mellan Aktse-Sitoälvsbron-Svijnne.,,Vinterled,Led på snö,Svine - Sitoälvsbron / Aktse - Sitoälvsbron (BD 64),BD 64,Ultevis fjällurskog (2001058),2001058,32488,16024.0680116325,67.1446547,18.5207782,https://www.openstreetmap.org/?mlat=67.1446547&mlon=18.5207782#map=18/67.1446547/18.5207782,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1446547,18.5207782););out center;"
12348010,<= 20 meter,30417404,,Vinterled BD64 mellan Aktse-Sitoälvsbron-Svijnne.,,Vinterled,Led på snö,Svine - Sitoälvsbron / Aktse - Sitoälvsbron (BD 64),BD 64,Ultevis fjällurskog (2001058),2001058,32488,426.449589431911,67.0779623,18.5780225,https://www.openstreetmap.org/?mlat=67.0779623&mlon=18.5780225#map=18/67.0779623/18.5780225,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0779623,18.5780225););out center;"
12347865,<= 20 meter,30417404,,Vinterled BD64 mellan Aktse-Sitoälvsbron-Svijnne.,,Vinterled,Led på snö,Svine - Sitoälvsbron / Aktse - Sitoälvsbron (BD 64),BD 64,Ultevis fjällurskog (2001058),2001058,32488,373.813621633123,67.1448136,18.3100572,https://www.openstreetmap.org/?mlat=67.1448136&mlon=18.3100572#map=18/67.1448136/18.3100572,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1448136,18.3100572););out center;"
12349922,<= 20 meter,30417404,,Vinterled BD64 mellan Aktse-Sitoälvsbron-Svijnne.,,Vinterled,Led på snö,Svine - Sitoälvsbron / Aktse - Sitoälvsbron (BD 64),BD 64,Ultevis fjällurskog (2001058),2001058,32488,266.166599094082,67.1469147,18.3066379,https://www.openstreetmap.org/?mlat=67.1469147&mlon=18.3066379#map=18/67.1469147/18.3066379,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1469147,18.3066379););out center;"
12351943,<= 20 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,5653.90732625467,67.0569494,18.1731095,https://www.openstreetmap.org/?mlat=67.0569494&mlon=18.1731095#map=18/67.0569494/18.1731095,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0569494,18.1731095););out center;"
12351942,<= 20 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,5138.49437649768,67.0429619,18.0066001,https://www.openstreetmap.org/?mlat=67.0429619&mlon=18.0066001#map=18/67.0429619/18.0066001,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0429619,18.0066001););out center;"
12350940,>20-50 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,3444.47369462763,67.0674655,18.260519,https://www.openstreetmap.org/?mlat=67.0674655&mlon=18.260519#map=18/67.0674655/18.260519,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0674655,18.260519););out center;"
12350939,>20-50 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,2352.81114406971,67.0505427,18.0870944,https://www.openstreetmap.org/?mlat=67.0505427&mlon=18.0870944#map=18/67.0505427/18.0870944,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0505427,18.0870944););out center;"
12350938,<= 20 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,575.359035772812,67.1414055,18.3148074,https://www.openstreetmap.org/?mlat=67.1414055&mlon=18.3148074#map=18/67.1414055/18.3148074,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1414055,18.3148074););out center;"
12347865,<= 20 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,373.813621633123,67.1448136,18.3100572,https://www.openstreetmap.org/?mlat=67.1448136&mlon=18.3100572#map=18/67.1448136/18.3100572,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1448136,18.3100572););out center;"
12349922,<= 20 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,266.166599094082,67.1469147,18.3066379,https://www.openstreetmap.org/?mlat=67.1469147&mlon=18.3066379#map=18/67.1469147/18.3066379,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1469147,18.3066379););out center;"
12351944,<= 20 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,4309.00602803704,67.0973641,18.273881,https://www.openstreetmap.org/?mlat=67.0973641&mlon=18.273881#map=18/67.0973641/18.273881,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0973641,18.273881););out center;"
12352175,>20-50 meter,30417406,Del av Kungsleden,Vinterled BD65 mellan Aktse-Pårte.,,Vinterled,Led på snö,Aktse - Pårtestugorna (BD 65),BD 65,"Kvikkjokk-Kabla fjällurskog (2001050), Ultevis fjällurskog (2001058)","2001050, 2001058",24817,2702.48642374862,67.1284495,18.3013641,https://www.openstreetmap.org/?mlat=67.1284495&mlon=18.3013641#map=18/67.1284495/18.3013641,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.1284495,18.3013641););out center;"
12354177,<= 20 meter,30417408,Del av Kungsleden,Vinterled BD66 mellan Kvikkjokk-Pårte.,,Vinterled,Led på snö,Pårte - Kvikkjokk (BD 66),BD 66,Kvikkjokk-Kabla fjällurskog (2001050),2001050,16663,2502.25109450095,67.0303542,17.8848344,https://www.openstreetmap.org/?mlat=67.0303542&mlon=17.8848344#map=18/67.0303542/17.8848344,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0303542,17.8848344););out center;"
12354127,>20-50 meter,30417408,Del av Kungsleden,Vinterled BD66 mellan Kvikkjokk-Pårte.,,Vinterled,Led på snö,Pårte - Kvikkjokk (BD 66),BD 66,Kvikkjokk-Kabla fjällurskog (2001050),2001050,16663,2269.44249986443,67.0345641,17.9315281,https://www.openstreetmap.org/?mlat=67.0345641&mlon=17.9315281#map=18/67.0345641/17.9315281,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0345641,17.9315281););out center;"
12355897,<= 20 meter,30417408,Del av Kungsleden,Vinterled BD66 mellan Kvikkjokk-Pårte.,,Vinterled,Led på snö,Pårte - Kvikkjokk (BD 66),BD 66,Kvikkjokk-Kabla fjällurskog (2001050),2001050,16663,7581.94609241755,66.9793188,17.761302,https://www.openstreetmap.org/?mlat=66.9793188&mlon=17.761302#map=18/66.9793188/17.761302,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.9793188,17.761302););out center;"
12355896,>20-50 meter,30417408,Del av Kungsleden,Vinterled BD66 mellan Kvikkjokk-Pårte.,,Vinterled,Led på snö,Pårte - Kvikkjokk (BD 66),BD 66,Kvikkjokk-Kabla fjällurskog (2001050),2001050,16663,4309.52316475715,67.0235688,17.8210199,https://www.openstreetmap.org/?mlat=67.0235688&mlon=17.8210199#map=18/67.0235688/17.8210199,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.0235688,17.8210199););out center;"
12351253,<= 20 meter,30419030,,,Blå,Vandringsled,Barmarksled,,,"Dalby Söderskog (2001829), Dalby Söderskog (SE0430022)","2001829, SE0430022",2234,2233.87426588679,55.6768792,13.3316219,https://www.openstreetmap.org/?mlat=55.6768792&mlon=13.3316219#map=18/55.6768792/13.3316219,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.6768792,13.3316219););out center;"
12351254,<= 20 meter,30419033,,,Röd,Vandringsled,Barmarksled,,,"Dalby Söderskog (2001829), Dalby Söderskog (SE0430022)","2001829, SE0430022",539,539.059957053456,55.6744221,13.3317499,https://www.openstreetmap.org/?mlat=55.6744221&mlon=13.3317499#map=18/55.6744221/13.3317499,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.6744221,13.3317499););out center;"
12351255,<= 20 meter,30419036,,,,Vandringsled,Barmarksled,,,"Dalby Söderskog (2001829), Dalby Söderskog (SE0430022)","2001829, SE0430022",557,556.973307060336,55.6754709,13.3294201,https://www.openstreetmap.org/?mlat=55.6754709&mlon=13.3294201#map=18/55.6754709/13.3294201,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.6754709,13.3294201););out center;"
12351294,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,527.933646382137,63.2358515,14.6212078,https://www.openstreetmap.org/?mlat=63.2358515&mlon=14.6212078#map=18/63.2358515/14.6212078,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2358515,14.6212078););out center;"
12351293,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,386.825471980322,63.2317699,14.6230262,https://www.openstreetmap.org/?mlat=63.2317699&mlon=14.6230262#map=18/63.2317699/14.6230262,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2317699,14.6230262););out center;"
12351292,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,576.626122889506,63.2330125,14.615908,https://www.openstreetmap.org/?mlat=63.2330125&mlon=14.615908#map=18/63.2330125/14.615908,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2330125,14.615908););out center;"
12351291,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,1194.72648889183,63.2292653,14.6315947,https://www.openstreetmap.org/?mlat=63.2292653&mlon=14.6315947#map=18/63.2292653/14.6315947,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2292653,14.6315947););out center;"
12351290,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,779.808975842357,63.2434034,14.6390579,https://www.openstreetmap.org/?mlat=63.2434034&mlon=14.6390579#map=18/63.2434034/14.6390579,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2434034,14.6390579););out center;"
12351289,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,167.221486918711,63.239349,14.6382993,https://www.openstreetmap.org/?mlat=63.239349&mlon=14.6382993#map=18/63.239349/14.6382993,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.239349,14.6382993););out center;"
12351288,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,590.999799643101,63.2379892,14.6416107,https://www.openstreetmap.org/?mlat=63.2379892&mlon=14.6416107#map=18/63.2379892/14.6416107,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2379892,14.6416107););out center;"
12351281,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,839.539909533612,63.2359583,14.6321289,https://www.openstreetmap.org/?mlat=63.2359583&mlon=14.6321289#map=18/63.2359583/14.6321289,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2359583,14.6321289););out center;"
12351246,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,731.985580593139,63.2395358,14.623909,https://www.openstreetmap.org/?mlat=63.2395358&mlon=14.623909#map=18/63.2395358/14.623909,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2395358,14.623909););out center;"
12351245,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,281.184251987086,63.2229078,14.6364702,https://www.openstreetmap.org/?mlat=63.2229078&mlon=14.6364702#map=18/63.2229078/14.6364702,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2229078,14.6364702););out center;"
12354172,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,847.889596540403,63.226867,14.6353342,https://www.openstreetmap.org/?mlat=63.226867&mlon=14.6353342#map=18/63.226867/14.6353342,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.226867,14.6353342););out center;"
12354001,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,1003.84764165941,63.2323031,14.6369265,https://www.openstreetmap.org/?mlat=63.2323031&mlon=14.6369265#map=18/63.2323031/14.6369265,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2323031,14.6369265););out center;"
12344587,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,26.0893764715001,63.2333678,14.6214743,https://www.openstreetmap.org/?mlat=63.2333678&mlon=14.6214743#map=18/63.2333678/14.6214743,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2333678,14.6214743););out center;"
12355339,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,154.10949565117,63.2422111,14.6271878,https://www.openstreetmap.org/?mlat=63.2422111&mlon=14.6271878#map=18/63.2422111/14.6271878,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2422111,14.6271878););out center;"
12355338,<= 20 meter,30411073,,,,Vandringsled,Barmarksled,,,Tysjöarna (2040972),2040972,9174,1065.58388174513,63.2449574,14.6318707,https://www.openstreetmap.org/?mlat=63.2449574&mlon=14.6318707#map=18/63.2449574/14.6318707,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2449574,14.6318707););out center;"
12350337,<= 20 meter,30417412,Vinterled BD89 Västra Laisvall - Länsgränsen,Vinterled BD89 mellan Västra Laisvall - Länsgränsen,Trästolpar med bio ledkryss,Vinterled,Led på snö,V Laisvall - Länsgränsen (BD 89),BD 89,Laisdalens fjällurskog (2001068),2001068,27499,27499.1179400294,66.0734223,16.9134879,https://www.openstreetmap.org/?mlat=66.0734223&mlon=16.9134879#map=18/66.0734223/16.9134879,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.0734223,16.9134879););out center;"
12351150,Okänd noggrannhet,30417562,Bergslagsleden/Munkastigen,,Orange markering,Vandringsled,Barmarksled,,,"Kojemossen (SE0240104), Kråksjöåsen (SE0240071), Kråksjöåsen-Kojemossen (2000246)","SE0240104, SE0240071, 2000246",3891,3891.13824698338,58.8733342,14.5804427,https://www.openstreetmap.org/?mlat=58.8733342&mlon=14.5804427#map=18/58.8733342/14.5804427,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8733342,14.5804427););out center;"
12353768,<= 20 meter,30418650,,"Böckebacksslingan, grusad stig med god tillgänglighet. Dock är lutningen bitvis så hög att medföljare behövs till rullstol. Bänk och mindre bord finns vid två ställen längs stigen och bänk vid ytterligare ett ställe. ",Gul,Vandringsled,Barmarksled,,,"Dalby Söderskog (2001829), Dalby Söderskog (SE0430022)","2001829, SE0430022",590,589.509446260659,55.672556,13.3323703,https://www.openstreetmap.org/?mlat=55.672556&mlon=13.3323703#map=18/55.672556/13.3323703,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.672556,13.3323703););out center;"
12351114,<= 20 meter,30419745,,,,"Skidled, Skoterled",Led på snö,Lakavattnet - Häbbersflyarna - Haravattnet - Lakavattnet +  Nils-Jonsavattnet (Z 19),Z 19,,,79801,27.2358344377403,64.0170755,14.6462542,https://www.openstreetmap.org/?mlat=64.0170755&mlon=14.6462542#map=18/64.0170755/14.6462542,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.0170755,14.6462542););out center;"
12351069,<= 20 meter,30419745,,,,"Skidled, Skoterled",Led på snö,Lakavattnet - Häbbersflyarna - Haravattnet - Lakavattnet +  Nils-Jonsavattnet (Z 19),Z 19,,,79801,0.502810391698501,64.0550488,14.6510239,https://www.openstreetmap.org/?mlat=64.0550488&mlon=14.6510239#map=18/64.0550488/14.6510239,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.0550488,14.6510239););out center;"
12351299,<= 20 meter,30419745,,,,"Skidled, Skoterled",Led på snö,Lakavattnet - Häbbersflyarna - Haravattnet - Lakavattnet +  Nils-Jonsavattnet (Z 19),Z 19,,,79801,41.8887557658284,64.0443683,14.5641749,https://www.openstreetmap.org/?mlat=64.0443683&mlon=14.5641749#map=18/64.0443683/14.5641749,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.0443683,14.5641749););out center;"
